,,,,,,,,,,,,,,,,,,,,,,,
947 properties found,,,,,,,,,,,,,,,,,,,,,,,
Property Link,Property Name,Property Status,Type,Address,City,State,Zip,Tenant(s),Lease Term,Remaining Term,SqFt,Lot Size,Units,Price/Unit,NOI,Cap Rate,Asking Price,Price/SqFt,Price/Acre,Days on Market,Opportunity Zone,Longitude,Latitude
https://www.crexi.com/properties/583852/new-jersey-576-610-e-state-street-former-lee-coveralls-building,576-610 E. State Street Former Lee Coveralls Building,On-Market,Industrial,576 E State St,Trenton,NJ,8609,Vacant,,,80000,0.75,,,,,"$51,00,000.00 ",$63.75 ,"$68,00,000.00 ",1635,Yes,-74.75233,40.22134
https://www.crexi.com/properties/1913370/new-jersey-9ac-industrialios-redevelopment-opportunity,9AC IndustrialIOS Redevelopment Opportunity,On-Market,Industrial,3500 S Clinton Ave,South Plainfield,NJ,7080,N/A,,,33628,9,,,,,"$1,25,00,000.00 ",$371.71 ,"$13,88,888.89 ",154,No,-74.4305885,40.5678497
https://www.crexi.com/properties/2032214/new-jersey--53907-sf-industrial-facility-on--9ac,"-53,907 SF Industrial Facility on -9AC",On-Market,Industrial,1 Ironside Court Willingboro NJ 08010,willingboro,NJ,8010,Multi,,,53907,9,3,,,,,,,69,No,-74.91323974,40.03298115
https://www.crexi.com/properties/2092904/new-jersey-10-willow-st,10 Willow St,On-Market,Industrial,10 Willow St,Moonachie,NJ,7074,N/A,,,19100,0.9,,,,,,,,52,No,-74.0754497,40.84062
https://www.crexi.com/properties/2080275/new-jersey-16-jefferson-st,16 Jefferson St,On-Market,"Retail, Multifamily, Office, Mixed Use",16 Jefferson St,Hackensack,NJ,7601,Multi,1,,2900,,,,,,"$10,95,000.00 ",$377.59 ,,54,No,-74.0401927,40.9087991
https://www.crexi.com/properties/1672970/new-jersey-1900-highway-35-and-2409-old-mill-road,1900 Highway 35 and 2409 Old Mill Road,On-Market,"Retail, Multifamily, Office, Mixed Use",1900 Highway 35,Wall Township,NJ,7762,N/A,,,2637,0.25,,,,,"$13,00,000.00 ",$492.98 ,"$52,00,000.00 ",371,No,-74.0241367,40.1601131
https://www.crexi.com/properties/1924727/new-jersey-475-acre-mrl-industrial-park,4.75 AC MRL Industrial Park,On-Market,"Industrial, Land",74 Leliarts Ln,Elmwood Park,NJ,7407,Multi,,,,4.75,4,,,,,,,140,No,-74.1112191,40.911613
https://www.crexi.com/properties/1819907/new-jersey-medford-industrial-park,Medford Industrial Park,On-Market,Industrial,410-430 Miller Rd,Medford,NJ,8055,Multi,,,49857,8.4,,,,,,,,193,No,-74.8577035,39.9009113
https://www.crexi.com/properties/1984299/new-jersey-3393-bargaintown-road,3393 Bargaintown Road,On-Market,Office,3393 Bargaintown Rd,Egg Harbor Township,NJ,8234,N/A,,,44000,6.98,,,,,"$1,49,95,000.00 ",$340.80 ,"$21,48,280.80 ",93,No,-74.5827807,39.3692224
https://www.crexi.com/properties/1913323/new-jersey-185000sf-multi-story-industrial-on-454-ac,"185,000SF Multi Story Industrial on 4.54 AC",On-Market,Industrial,39 Meade St,Trenton,NJ,8638,N/A,,,185000,4.54,,,,,"$1,32,50,000.00 ",$71.62 ,"$29,18,502.20 ",154,No,-74.74852638,40.23176107
https://www.crexi.com/properties/2098645/new-jersey-85-bloomfield-ave,85 Bloomfield Ave,On-Market,Office,85 Bloomfield Ave,Denville,NJ,7834,N/A,,,9500,,,,,,,,,49,No,-74.4739994,40.8908547
https://www.crexi.com/properties/934573/new-jersey-plainsboro-village-center,Plainsboro Village Center,On-Market,Office,Schalks Crossing Rd,Plainsboro Township,NJ,8536,Multi,,,,,5,,,0.00%,,,,1080,No,-74.589825,40.341003
https://www.crexi.com/properties/1828659/new-jersey-tennent-commons,Tennent Commons,On-Market,Industrial,225 County Rd 522,Manalapan Township,NJ,7726,N/A,,,67000,,,,,,"$1,44,00,000.00 ",$214.93 ,,198,No,-74.32862623,40.27826516
https://www.crexi.com/properties/1450278/new-jersey-101-poor-farm-road-princeton,"101 Poor Farm Road, Princeton",On-Market,Office,101 Poor Farm Rd,Princeton,NJ,8540,N/A,,,18000,4.83,,,,,"$36,00,000.00 ",$200.00 ,"$7,45,341.61 ",569,No,-74.6517997,40.3824316
https://www.crexi.com/properties/1887260/new-jersey-1010-old-egg-harbor-road,1010 Old Egg Harbor Road,On-Market,Industrial,1010 Old Egg Harbor Rd,Voorhees Township,NJ,8043,Vacant,,,71728,5.27,,,,,,,,46,No,-74.9616498,39.8447679
https://www.crexi.com/properties/1995166/new-jersey--54300-sf-industrial-multi-tenant-paterson-nj,"-51,600 SF Industrial Multi-Tenant, Paterson NJ",On-Market,Industrial,730 Madison Ave,Paterson,NJ,7501,N/A,,,51600,1.37,11,,"$7,00,295.00 ",6.61%,"$1,05,86,736.00 ",$205.17 ,"$77,27,544.53 ",85,Yes,-74.1547244,40.91557315
https://www.crexi.com/properties/1822186/new-jersey-7-story-class-a-office-building---auction-apr-7-9-2025,LibertyView Office Tower,On-Market,Office,457 Haddonfield Rd,Cherry Hill Township,NJ,8002,Multi,,,121694,5.07,,,,,,,,204,No,-75.0313527,39.9366333
https://www.crexi.com/properties/2139422/new-jersey-sweet-tooth-candy-store,Sweet Tooth Candy Store,On-Market,"Business for Sale, Office, Retail",644 W White Horse Pike,Galloway Twp,NJ,8215,N/A,,,,0.81,,,,,"$3,50,000.00 ",,"$4,32,098.77 ",45,No,NA,NA
https://www.crexi.com/properties/1938256/new-jersey-170-mcwhorter-st,170 McWhorter St,On-Market,Industrial,170 McWhorter St,Newark,NJ,7105,Multi,,,7200,,4,,,,"$14,00,000.00 ",$194.44 ,,122,No,-74.1683331,40.7268309
https://www.crexi.com/properties/2142946/new-jersey-2850-brunswick-pike,2850 Brunswick Pike,On-Market,Office,2850 Brunswick Pike,Trenton,NJ,8648,Vacant,,,6200,,0,,,,"$10,50,000.00 ",$169.35 ,,41,No,-74.71222,40.2680751
https://www.crexi.com/properties/1551178/new-jersey-175-morris-avenue,175 Morris Avenue,On-Market,"Office, Retail",175 Morris Ave,Springfield,NJ,7081,N/A,,,3000,0.68,,,,,,,,480,No,-74.3089276,40.7104626
https://www.crexi.com/properties/1345955/new-jersey-321-essex-st,321 Essex St,On-Market,Office,321 Essex St,Hackensack,NJ,7601,Vacant,,,13500,0.41,,,,,,,,648,Yes,-74.05718194,40.88261792
https://www.crexi.com/properties/1749901/new-jersey-222-rt-35-n-neptune,"222 Rt 35 N, Neptune",On-Market,"Industrial, Retail",222 NJ-35,Neptune City,NJ,7753,Vacant,,,6015,0.61,,,,,,,,253,No,-74.0299942,40.2151564
https://www.crexi.com/properties/1161062/new-jersey-curaleaf,Curaleaf,On-Market,Industrial,136 Harding Ave.,Bellmawr,NJ,8031,Single,10,3.9,42119,1.5,,,"$15,21,550.00 ",9.75%,"$1,56,05,648.00 ",$370.51 ,"$1,04,03,765.33 ",837,No,NA,NA
https://www.crexi.com/properties/1746149/new-jersey-1900-s-2nd-st,1900 S 2nd St,On-Market,Industrial,1900 S 2nd St,Millville,NJ,8332,N/A,,,5400,1.61,,,,,,,,258,No,-75.02425006,39.37259367
https://www.crexi.com/properties/1053287/new-jersey-tomlin-station-road,Tomlin Station Road  Swedesboro Road,On-Market,"Industrial, Land",Tomlin Rd,Greenwich Township,NJ,8027,N/A,,,204120,37.27,,,,,,,,954,No,-75.2908884,39.8085931
https://www.crexi.com/properties/1544583/new-jersey-625-pennsylvania-avenue,625 Pennsylvania Avenue,On-Market,Industrial,625 Pennsylvania Ave,Linden,NJ,7036,N/A,,,4000,0.11,,,,,,,,490,No,-74.2458457,40.6359217
https://www.crexi.com/properties/1741951/new-jersey-12-roszel-road-unit-b-206,12 Roszel Road Unit B-206,On-Market,Office,12 Roszel Rd,Princeton,NJ,8540,N/A,,,1073,,,,,,"$3,39,900.00 ",$316.78 ,,263,No,-74.64072105,40.31971009
https://www.crexi.com/properties/1579393/new-jersey-72-2nd-ave,72 2ND AVE,On-Market,Industrial,72 2nd Ave,Paterson,NJ,7514,N/A,,,30000,,,,,,"$39,99,000.00 ",$133.30 ,,451,No,-74.14559243,40.93888934
https://www.crexi.com/properties/1225568/new-jersey-coviello-plaza,Coviello Plaza - CVS Anchored  Structured Parking,On-Market,"Mixed Use, Office, Retail",5300 Bergenline Ave,West New York,NJ,7093,Multi,,,27100,0.4,11,,"$7,53,089.00 ",6.85%,"$1,10,00,000.00 ",$405.90 ,"$2,75,00,000.00 ",751,No,-74.0189496,40.7846198
https://www.crexi.com/properties/1991580/new-jersey-the-padded-wagon,The Padded Wagon,On-Market,Industrial,61 State St,Paterson,NJ,7522,N/A,,,131168,1.83,,,,,,,,88,Yes,-74.1615696,40.9076576
https://www.crexi.com/properties/1576536/new-jersey-passiac-warehouse,Passiac Warehouse,On-Market,Industrial,115 Myrtle Ave,Passaic,NJ,7055,N/A,,,10000,,,,,,"$12,95,000.00 ",$129.50 ,,456,No,-74.1344791,40.865337
https://www.crexi.com/properties/704479/new-jersey-20-east-willow-street,20 East Willow Street,On-Market,Industrial,20 East Willow Street,Millburn,NJ,7041,Single,,,7600,0.43,,,"$90,000.00 ",4.29%,"$21,00,000.00 ",$276.32 ,"$48,83,720.93 ",1414,No,-74.3065963,40.7168783
https://www.crexi.com/properties/1980267/new-jersey-unlock-prestige-w-prime-medical-space-next-to-shore-med-ctr,Unlock Prestige w Prime Medical Space Next to Shore Med Ctr,On-Market,Office,110 Harbor Lane,Somers Point,NJ,8244,Multi,,,12000,1.01,3,,,,"$19,99,999.00 ",$166.67 ,"$19,80,197.03 ",95,No,-74.5916173,39.3154938
https://www.crexi.com/properties/1878201/new-jersey-651-s-white-horse-pike,651 S White Horse Pike,On-Market,"Industrial, Office",651 White Horse Pike,Winslow Township,NJ,8037,N/A,,,7100,1.12,,,,,"$6,95,000.00 ",$97.89 ,"$6,20,535.71 ",179,No,-74.82678441,39.67223921
https://www.crexi.com/properties/2007869/new-jersey-business-park,Business Park,On-Market,Industrial,429 Rockaway Valley Rd,Boonton Township,NJ,7005,N/A,,,216500,67,15,,,,"$3,00,00,000.00 ",$138.57 ,"$4,47,761.19 ",81,No,-74.43541365,40.93384209
https://www.crexi.com/properties/2179145/new-jersey-100-200-valley-road-mt-arlington-nj,"100  200 Valley Road, Mt. Arlington, NJ",On-Market,Office,100 & 200 Valley Rd,Mount Arlington,NJ,7856,Multi,,,128258,11.7,,,,,,,,10,No,-74.63755531,40.90081717
https://www.crexi.com/properties/2163609/new-jersey-39-progress-st,39 Progress St,On-Market,Industrial,39 Progress St,Edison,NJ,8820,N/A,,,40000,3,,,,,,,,22,No,-74.3566841,40.5987706
https://www.crexi.com/properties/2137833/new-jersey-897-south-ave,897 South Ave,On-Market,Industrial,897 South Ave,Middlesex,NJ,8846,Multi,,,54000,,,,,,,,,46,No,-74.4832463,40.576096
https://www.crexi.com/properties/1980909/new-jersey-2075-millburn-avenue,2075 Millburn Avenue,On-Market,Office,2075 Millburn Avenue,Maplewood,NJ,7040,N/A,,,12900,,0,,,0.00%,"$13,00,000.00 ",$100.78 ,,100,No,-74.2790482,40.7203538
https://www.crexi.com/properties/2096034/new-jersey-410-jersey-ave,410 Jersey Ave,On-Market,Industrial,410 Jersey Ave,Gloucester City,NJ,8030,Single,,,32000,1.91,,,,,"$32,00,000.00 ",$100.00 ,"$16,75,392.67 ",46,No,-75.1267175,39.8930801
https://www.crexi.com/properties/2139666/new-jersey-3759-us-highway-1-s,3759 US HIGHWAY 1 S,On-Market,Office,3759 U.S. Rte 1,South Brunswick Township,NJ,8852,N/A,,,,,,,,,,,,44,No,-74.5238998,40.4261872
https://www.crexi.com/properties/1823041/new-jersey-7500-bergenline-avenue,7500 Bergenline Avenue,On-Market,Office,7500 Bergenline Ave,North Bergen,NJ,7047,N/A,,,7200,,,,,,,,,204,No,-74.0083224,40.7991409
https://www.crexi.com/properties/1883144/new-jersey-1230-parkway-ave-ewing-nj-08628-3018,"1230 Parkway Ave, Ewing, NJ 08628-3018",On-Market,Office,1230 Parkway Ave,Ewing Township,NJ,8628,N/A,,,60000,5.97,,,,,,,,176,No,-74.8001728,40.2633439
https://www.crexi.com/properties/2013650/new-jersey-300-executive-drive,300 Executive Drive,On-Market,Office,300 Executive Drive,West Orange,NJ,7052,Multi,,,129298,8.67,,,"$17,61,009.00 ",,,,,75,No,-74.2613414,40.7964763
https://www.crexi.com/properties/2185466/new-jersey-209-211-central-avenue,209-211 Central Avenue,On-Market,Industrial,209-211 Central Ave,East Newark,NJ,7029,N/A,,,,,,,,,"$13,00,000.00 ",,,3,No,-74.1591569,40.749916
https://www.crexi.com/properties/1827949/new-jersey-mixed-use-gut-rehab-opportunity-in-essex-county-new-jersey,BEAUTIFUL UGLY DUCKLING,On-Market,"Retail, Multifamily, Office, Mixed Use",1905-1909 Springfield Ave,Maplewood,NJ,7040,N/A,,,7692,,4,,,6.50%,"$12,50,000.00 ",$162.51 ,,198,No,-74.2713009,40.72025
https://www.crexi.com/properties/2159896/new-jersey-1-walnut-st,1 Walnut St,On-Market,Industrial,1 Walnut St,Perth Amboy,NJ,8861,N/A,,,63000,,,,,,,,,28,No,-74.2776955,40.5088014
https://www.crexi.com/properties/1131212/new-jersey-140-new-jersey-33,140 New Jersey 33,On-Market,"Retail, Office",140 New Jersey 33,Hamilton Township,NJ,8619,N/A,,,1400,,1,,,,,,,871,No,-74.6890174,40.2342204
https://www.crexi.com/properties/1902949/new-jersey-399-411-mulberry-street,399-411 Mulberry Street  505 McCarter Highway,On-Market,"Industrial, Land",399 Mulberry St,Newark,NJ,7102,Multi,,,81000,,,,,,"$1,20,00,000.00 ",$148.15 ,,155,No,-74.17457539,40.72493643
https://www.crexi.com/properties/2144889/new-jersey-1-third-avenue,1 Third Avenue,On-Market,Industrial,1 3rd Ave,Wanaque,NJ,7420,Vacant,,,140776,8.18,3,,,,,,,38,No,-74.29622142,41.02934147
https://www.crexi.com/properties/1766512/new-jersey-456-rt-22-whitehouse,456 Rt 22 Whitehouse,On-Market,Office,456 US-22,Readington Township,NJ,8889,N/A,,,12465,3.86,,,,,,,,227,No,-74.77751825,40.62983686
https://www.crexi.com/properties/2011261/new-jersey-newly-renovated-commercial-condo-for-sale-atlantic-city-nj,Newly Renovated Commercial Condo For Sale Atlantic City NJ,On-Market,"Office, Retail, Special Purpose",2834 Atlantic Avenue,Atlantic City,NJ,8041,N/A,,,3228,,2,,,,"$7,59,000.00 ",$235.13 ,,78,Yes,-74.6810274,40.0307185
https://www.crexi.com/properties/81832/new-jersey-202-west-state-street,202 West State Street,On-Market,Office,202 W State St,Trenton,NJ,8608,Multi,,,5000,,,,,,"$5,75,000.00 ",$115.00 ,,2852,No,-74.7727371,40.2219737
https://www.crexi.com/properties/528909/new-jersey-meadowbrook-commons-on-route-130,Meadowbrook Commons on Route 130,On-Market,Office,Meadowbrook Commons on Route 130,Robbinsville,NJ,8691,N/A,,,40000,5.57,2,,,,"$41,50,000.00 ",$103.75 ,"$7,45,062.84 ",1635,No,-74.6043216,40.2463802
https://www.crexi.com/properties/1843407/new-jersey-4700-harding-hwy,4700 Harding Hwy,On-Market,"Retail, Industrial",4700 Harding Hwy,Hamilton,NJ,8330,N/A,,,,,,,,,"$15,00,000.00 ",,,184,No,-74.6645883,39.4502371
https://www.crexi.com/properties/2162040/new-jersey-14-ilene-ct,14 Ilene Ct,On-Market,Industrial,14 Ilene Ct,Hillsborough Township,NJ,8844,N/A,,,,,,,,,"$4,99,800.00 ",,,25,No,-74.6407287,40.489096
https://www.crexi.com/properties/1926015/new-jersey-prime-mixed-use-property-west-berlinvoorhees-area,REDUCED Prime Mixed Use Property-West BerlinVoorhees Area,On-Market,"Mixed Use, Multifamily, Office, Retail",134 Haddon Ave,Berlin Township,NJ,8091,N/A,,,4012,,2,,,,"$3,70,000.00 ",$92.22 ,,138,No,-74.9405387,39.8074474
https://www.crexi.com/properties/1829564/new-jersey-464-470-valley-brook-ave-unit-6,464-470 Valley Brook Ave Unit 6,On-Market,"Office, Land",464-470 Valley Brook Ave Unit 6,"Bergen, Lyndhurst Township",NJ,7071,N/A,,,,,0,,,,"$3,69,000.00 ",,,197,No,-74.1223229,40.8104729
https://www.crexi.com/properties/2139505/new-jersey-335-broad-street,335 Broad Street,On-Market,Office,335 Broad Street,Clifton,NJ,7013,N/A,,,5561,0.65,1,,,,"$19,50,000.00 ",$350.66 ,"$30,00,000.00 ",45,No,-74.1680832,40.8840714
https://www.crexi.com/properties/2037307/new-jersey--7500-warehouse--2000-sf-2-unit-multi-family,"-7,500 Warehouse  -2,000 SF 2-Unit Multi Family",On-Market,"Industrial, Multifamily",149 Verona Ave,Newark,NJ,7104,Multi,,,9500,0.24,3,"$6,50,000.00 ","$1,53,219.00 ",7.86%,"$19,50,000.00 ",$205.26 ,"$81,25,000.00 ",64,Yes,-74.15927261,40.78075569
https://www.crexi.com/properties/1987846/new-jersey-renovated-office-above-dealership-for-sale-river-edge-nj,Renovated Office Above Dealership For Sale  River Edge NJ,On-Market,"Office, Retail, Special Purpose",821 Kinderkamack Rd,River Edge,NJ,7661,Vacant,,,8857,,1,,,7.00%,"$23,00,000.00 ",$259.68 ,,92,No,-74.0313272,40.9362955
https://www.crexi.com/properties/1468827/new-jersey-842-clifton-ave,842 Clifton Ave,On-Market,Office,842 Clifton Ave,Clifton,NJ,7013,Single,,,2225,,1,,,,"$3,75,000.00 ",$168.54 ,,565,No,-74.15800678,40.86643552
https://www.crexi.com/properties/2034054/new-jersey-mixed-use-retail-manville,Mixed Use Retail Manville,On-Market,"Office, Retail",23-25 S Main St,Manville,NJ,8835,N/A,,,14500,,6,,,,"$8,95,000.00 ",$61.72 ,,66,No,-74.58703168,40.54385451
https://www.crexi.com/properties/1421634/new-jersey-injection-mold-manufacturing-building-land-and-business,"Injection Mold, Manufacturing, Building, Land and Business",On-Market,"Office, Industrial, Mixed Use, Land",0 Route 55,Vineland,NJ,8361,Single,,,9200,5.34,1,,,,"$18,99,000.00 ",$206.41 ,"$3,55,617.98 ",598,No,-75.0155015,39.4056471
https://www.crexi.com/properties/1936304/new-jersey-warehouse-for-sale-ironbound-area-in-newark,Warehouse for Sale  Ironbound Area in Newark,On-Market,Industrial,91 Tichenor St,Newark,NJ,7105,N/A,,,1400,,,,,,"$5,49,000.00 ",$392.14 ,,126,Yes,-74.1737455,40.7233875
https://www.crexi.com/properties/1422473/new-jersey-bchmp-realty-llc-property,"Bchmp, Realty, LLC Property",On-Market,Office,2273 NJ-33,Hamilton Township,NJ,8690,N/A,,,4032,,1,,,,"$7,79,500.00 ",$193.33 ,,597,No,-74.64115002,40.22117149
https://www.crexi.com/properties/2066398/new-jersey-none,none,On-Market,Industrial,112 Palisade Ave,Cliffside Park,NJ,7010,N/A,,,3400,,,,,,"$10,50,000.00 ",$308.82 ,,63,No,-73.99461731,40.80875403
https://www.crexi.com/properties/1286933/new-jersey-364-s-broadway,364 S Broadway,On-Market,Office,364 S Broadway,Pennsville Township,NJ,8070,Single,,2.8,3025,,,,,,"$3,09,000.00 ",$102.15 ,,717,No,-75.5139907,39.6356635
https://www.crexi.com/properties/1747415/new-jersey-114-tived-lane-east-edison-nj,"114 Tived Lane East, Edison, NJ",On-Market,Industrial,114 Tived Ln E,Edison,NJ,8837,N/A,,,270000,,,,,,,,,255,No,-74.3466504,40.5259471
https://www.crexi.com/properties/2187580/new-jersey-spokeworks--204-north-union-st-lambertville-nj,Spokeworks- 204 North Union St. Lambertville NJ,On-Market,"Mixed Use, Multifamily, Office, Retail",204 N Union St,Lambertville,NJ,8530,N/A,,,28224,,8,,,,,,,1,No,-74.94750592,40.37366498
https://www.crexi.com/properties/2139950/new-jersey-367-somerset-st-north-plainfield-nj,"367 Somerset St., North Plainfield, NJ",On-Market,Industrial,367 Somerset St.,North Plainfield,NJ,7060,N/A,,,8791,,,,,,"$19,50,000.00 ",$221.82 ,,44,Yes,-74.43091923,40.62268102
https://www.crexi.com/properties/2183610/new-jersey-42-50-farrand-st,42-50 Farrand St,On-Market,Industrial,42-50 Farrand St,Bloomfield,NJ,7003,N/A,,,75782,2.08,0,,,,"$1,02,00,000.00 ",$134.60 ,"$49,03,846.15 ",6,No,-74.200568,40.7951172
https://www.crexi.com/properties/1821853/new-jersey-294-union-street,294 Union Street,On-Market,Office,294 Union St,Hackensack,NJ,7601,N/A,,,4376,0.19,,,,,"$10,99,000.00 ",$251.14 ,"$57,84,210.53 ",206,No,-74.04435636,40.88778985
https://www.crexi.com/properties/1913242/new-jersey-570-egg-harbor-road-unit-a2,570 Egg Harbor Road Unit A2,On-Market,Office,"570 Egg Harbor Road Unit A2, Sewell, NJ",Washington Township,NJ,8080,N/A,,,2405,,,,,,"$6,16,800.00 ",$256.47 ,,154,No,-75.0634354,39.7350869
https://www.crexi.com/properties/1832826/new-jersey-216-north-avenue-east,216 North Avenue East,On-Market,Office,216 N Ave E,Cranford,NJ,7016,N/A,,,11000,,,,,,,,,191,No,-74.2971087,40.6568675
https://www.crexi.com/properties/1745987/new-jersey-3-rt-57,3 Rt 57,On-Market,"Mixed Use, Office, Retail",3 NJ-57,Hackettstown,NJ,7840,Vacant,,,3100,0.74,,,,,,,,256,No,-74.82374104,40.83460308
https://www.crexi.com/properties/2186224/new-jersey-185-industrial-pky-branchburg-unit-d,185 Industrial pky Branchburg Unit D,On-Market,Industrial,185 Industrial Pkwy,Branchburg,NJ,8876,N/A,,,,,1,,,,,,,3,No,-74.7140955,40.6010454
https://www.crexi.com/properties/1963724/new-jersey-1-kings-court,1 Kings Court,On-Market,"Office, Industrial, Land",1 Kings Ct,Flemington,NJ,8822,N/A,,,59110,6.92,,,,,"$29,50,000.00 ",$49.00 ,"$4,26,300.58 ",103,No,-74.8406718,40.5099029
https://www.crexi.com/properties/1726616/new-jersey-1080-garden-state-road,1080 Garden State Road,On-Market,Industrial,1080 Garden State Rd,Union,NJ,7083,Multi,,,45190,1.83,3,,,,,,,284,No,-74.3044415,40.6927571
https://www.crexi.com/properties/1830126/new-jersey-522-memorial-pky,522 Memorial Pky,On-Market,Office,522 Memorial Pkwy,Phillipsburg,NJ,8865,N/A,,,2000,,2,,,,"$4,49,000.00 ",$224.50 ,,195,No,-75.1850236,40.6960588
https://www.crexi.com/properties/1633426/new-jersey-retail-warehouseoffice-cannabis-approved,Retail warehouseOffice Cannabis approved,On-Market,"Industrial, Mixed Use, Office, Retail",1314 Atlantic Ave,Atlantic City,NJ,8401,Multi,,,25000,,5,,,,,,,422,Yes,-74.4272346,39.3622986
https://www.crexi.com/properties/2093048/new-jersey-15-e-railroad-avenue,15 E Railroad Avenue,On-Market,Office,15-17 E Railroad Avenue,Jamesburg,NJ,8831,N/A,,,14000,5.4,,,,,"$38,40,000.00 ",$274.29 ,"$7,11,111.11 ",53,Yes,-74.434293,40.3492
https://www.crexi.com/properties/1135701/new-jersey-566-haddon-avenue,566 Haddon Avenue,On-Market,Office,566 Haddon Avenue,Collingswood,NJ,8108,N/A,,,5700,,,,,,"$7,99,000.00 ",$140.18 ,,868,No,-75.0727854,39.9173093
https://www.crexi.com/properties/960207/new-jersey-684-whitehead-road,684 Whitehead Road,On-Market,Office,684 Whitehead Rd,Lawrence Township,NJ,8648,Vacant,,,9800,,1,,,0.00%,"$15,50,000.00 ",$158.16 ,,1067,No,-74.732591,40.252116
https://www.crexi.com/properties/1762779/new-jersey-246-s-white-horse-pike,246 S White Horse Pike,On-Market,Office,246 S White Horse Pike,Audubon,NJ,8106,Multi,,,4000,0.34,3,,,0.00%,"$3,69,900.00 ",$92.48 ,"$10,87,941.18 ",238,No,-75.0671334,39.8921814
https://www.crexi.com/properties/917116/new-jersey-695-route-46,695 Route 46,On-Market,"Retail, Industrial",695 Route 46,Fairfield,NJ,7004,N/A,,,100000,2,,,,,,,,1074,No,-74.2682754,40.8934153
https://www.crexi.com/properties/2073839/new-jersey-kal-freight---union-twp-nj,"KAL Freight - Union Twp, NJ",On-Market,Industrial,15 NJ-173,Hampton,NJ,8827,Single,,,28148,12.07,,,,,,,,56,No,-74.95634744,40.63539678
https://www.crexi.com/properties/1160465/new-jersey-50000-sf-industrial-fully-approved-shovel-ready-land,"50,000 SF Industrial  New Construction with Ouside Storage",On-Market,Industrial,999 Willow Grove St,Hackettstown,NJ,7840,Vacant,,,50000,9.47,,,,,,,,838,No,-74.8103139,40.87168914
https://www.crexi.com/properties/1714360/new-jersey-class-a-trophy-office-building,"CLASS A, TROPHY, OFFICE BUILDING",On-Market,Office,401 New Rd,Linwood,NJ,8221,Multi,,,20300,,6,,,7.00%,"$44,99,000.00 ",$221.63 ,,319,No,-74.5710057,39.357458
https://www.crexi.com/properties/1822682/new-jersey-197-park-court,197 Park Court,On-Market,"Industrial, Land",197 Park Court,East Orange,NJ,7017,Vacant,,,43560,1,24,,,,"$31,00,000.00 ",$71.17 ,"$31,00,000.00 ",205,No,-74.22341355,40.77528702
https://www.crexi.com/properties/1977303/new-jersey-53-w-white-horse-pike,53 W White Horse Pike,On-Market,Office,53 W White Horse Pike,Galloway,NJ,8205,Vacant,,,4400,,,,,,"$13,99,999.00 ",$318.18 ,,100,No,-74.5422906,39.4580716
https://www.crexi.com/properties/1958139/new-jersey-willow-ridge-executive-office-park-marlton,Medical Suite at Willow Ridge Executive Office Park-Marlton,On-Market,Office,750 Route 73 South,Marlton,NJ,8053,Vacant,,,2182,,1,,,,,,,110,No,-74.92065639,39.86654948
https://www.crexi.com/properties/1753297/new-jersey-barrington-commons,Barrington Commons,On-Market,"Office, Retail",206-208 White Horse Pike,Barrington,NJ,8007,N/A,,,34737,,22,,"$2,86,642.00 ",10.24%,"$28,00,000.00 ",$80.61 ,,247,No,-75.0479414,39.8729732
https://www.crexi.com/properties/1926126/new-jersey-570-egg-harbor-road-unit-b-1,"570 Egg Harbor Road, Unit B-1",On-Market,Office,570 Egg Harbor Rd,Washington Township,NJ,8080,Vacant,,,5273,,1,,,,"$15,85,000.00 ",$300.59 ,,137,No,-75.06279472,39.73461456
https://www.crexi.com/properties/1842828/new-jersey-488-500-mulberry-street,488-500 Mulberry Street,On-Market,Industrial,488-500 Mulberry Street,Newark,NJ,7114,N/A,,,56692,1.82,,,"$6,40,000.00 ",,,,,185,Yes,-74.175499,40.720655
https://www.crexi.com/properties/1843289/new-jersey-1274-south-river-rd,1274 South River Road,On-Market,"Industrial, Self Storage",1274 South River Road,Cranbury,NJ,8512,N/A,,,100000,1.95,,,,,,,,184,No,-74.5066028,40.3186824
https://www.crexi.com/properties/1090488/new-jersey-707-alexander-road-building-3,"707 Alexander Road, Building 23",On-Market,Office,707 Alexander Rd,Princeton,NJ,8540,Multi,,,24168,,3,,,0.00%,"$60,42,000.00 ",$250.00 ,,905,No,-74.638383,40.323193
https://www.crexi.com/properties/1680353/new-jersey-3150-bordentown-ave-old-bridge-35000sf-on-513ac,"3150 Bordentown Ave Old Bridge 35,000SF on 5.13AC",On-Market,Industrial,3150 Bordentown Ave,Old Bridge,NJ,8857,N/A,,,35000,5.1,,,,,"$1,00,00,000.00 ",$285.71 ,"$19,60,784.00 ",359,No,-74.31458648,40.44625868
https://www.crexi.com/properties/1935886/new-jersey-nacote-creek-marina,Premier Waterfront Marina  Income Powerhouse,On-Market,"Industrial, Special Purpose",1-7 NEW YORK RD,PORT REPUBLIC,NJ,8241,N/A,,,226512,5.2,,,,0.00%,"$39,99,999.00 ",$17.66 ,"$7,69,230.58 ",126,No,-74.46492199,39.53420894
